IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,35612,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,886,6224,10,9,2025-08-24T14:31:57.068+02:00,2025-08-24T14:31:57.221+02:00
6,10.215.173.1,40114,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:57.080+02:00,2025-08-24T14:31:57.111+02:00
6,10.215.173.1,35624,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,884,6194,10,10,2025-08-24T14:31:57.195+02:00,2025-08-24T14:31:57.341+02:00
6,10.215.173.1,40124,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:57.206+02:00,2025-08-24T14:31:57.234+02:00
6,10.215.173.1,35626,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,894,6388,10,10,2025-08-24T14:31:57.315+02:00,2025-08-24T14:31:57.459+02:00
6,10.215.173.1,40136,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:57.325+02:00,2025-08-24T14:31:57.354+02:00
6,10.215.173.1,35638,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,894,6060,10,10,2025-08-24T14:31:57.434+02:00,2025-08-24T14:31:57.566+02:00
6,10.215.173.1,40152,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:57.446+02:00,2025-08-24T14:31:57.474+02:00
6,10.215.173.1,35652,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,928,6333,11,10,2025-08-24T14:31:57.541+02:00,2025-08-24T14:31:57.680+02:00
6,10.215.173.1,40162,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:57.552+02:00,2025-08-24T14:31:57.580+02:00
6,10.215.173.1,35668,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,891,6046,10,10,2025-08-24T14:31:57.655+02:00,2025-08-24T14:31:57.792+02:00
