IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:08.545+02:00,2025-08-18T17:59:08.545+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:08.553+02:00,2025-08-18T17:59:08.553+02:00
6,10.215.173.1,45818,185.60.217.175,80,10542,Instagram,com.instagram.android,HTTP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:09.026+02:00,2025-08-18T17:59:09.028+02:00
6,10.215.173.1,60016,185.60.217.175,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:09.155+02:00,2025-08-18T17:59:09.160+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.594+02:00,2025-08-18T17:59:09.594+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.597+02:00,2025-08-18T17:59:09.597+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.600+02:00,2025-08-18T17:59:09.600+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.602+02:00,2025-08-18T17:59:09.602+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.605+02:00,2025-08-18T17:59:09.605+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.608+02:00,2025-08-18T17:59:09.608+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.610+02:00,2025-08-18T17:59:09.610+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.613+02:00,2025-08-18T17:59:09.613+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.616+02:00,2025-08-18T17:59:09.616+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.618+02:00,2025-08-18T17:59:09.618+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.622+02:00,2025-08-18T17:59:09.622+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.626+02:00,2025-08-18T17:59:09.626+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.629+02:00,2025-08-18T17:59:09.629+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.632+02:00,2025-08-18T17:59:09.632+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.635+02:00,2025-08-18T17:59:09.635+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.640+02:00,2025-08-18T17:59:09.640+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.643+02:00,2025-08-18T17:59:09.643+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.702+02:00,2025-08-18T17:59:09.702+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.705+02:00,2025-08-18T17:59:09.705+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.921+02:00,2025-08-18T17:59:09.921+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:09.925+02:00,2025-08-18T17:59:09.925+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:10.013+02:00,2025-08-18T17:59:10.013+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:10.016+02:00,2025-08-18T17:59:10.016+02:00
6,10.215.173.1,58928,185.60.217.13,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,edge-mqtt.facebook.com,60,40,1,1,2025-08-18T17:59:10.182+02:00,2025-08-18T17:59:10.204+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:10.359+02:00,2025-08-18T17:59:10.359+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:10.367+02:00,2025-08-18T17:59:10.367+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:11.231+02:00,2025-08-18T17:59:11.231+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:11.242+02:00,2025-08-18T17:59:11.242+02:00
17,10.215.173.1,56020,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:11.429+02:00,2025-08-18T17:59:11.429+02:00
17,10.215.173.1,56020,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:11.438+02:00,2025-08-18T17:59:11.438+02:00
6,10.215.173.1,39076,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:11.715+02:00,2025-08-18T17:59:11.718+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:12.077+02:00,2025-08-18T17:59:12.077+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:12.089+02:00,2025-08-18T17:59:12.089+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:12.974+02:00,2025-08-18T17:59:12.974+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:12.981+02:00,2025-08-18T17:59:12.981+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:12.990+02:00,2025-08-18T17:59:12.990+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:12.995+02:00,2025-08-18T17:59:12.995+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:13.003+02:00,2025-08-18T17:59:13.003+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:13.009+02:00,2025-08-18T17:59:13.009+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:13.020+02:00,2025-08-18T17:59:13.020+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:13.025+02:00,2025-08-18T17:59:13.025+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:13.029+02:00,2025-08-18T17:59:13.029+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:13.032+02:00,2025-08-18T17:59:13.032+02:00
6,10.215.173.1,45818,185.60.217.175,80,10542,Instagram,com.instagram.android,HTTP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:13.251+02:00,2025-08-18T17:59:13.254+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:15.139+02:00,2025-08-18T17:59:15.139+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:15.145+02:00,2025-08-18T17:59:15.145+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:15.148+02:00,2025-08-18T17:59:15.148+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:15.266+02:00,2025-08-18T17:59:15.266+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:15.269+02:00,2025-08-18T17:59:15.269+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:15.274+02:00,2025-08-18T17:59:15.274+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:16.459+02:00,2025-08-18T17:59:16.459+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:16.468+02:00,2025-08-18T17:59:16.468+02:00
17,10.215.173.1,56020,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:16.767+02:00,2025-08-18T17:59:16.767+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:17.111+02:00,2025-08-18T17:59:17.111+02:00
6,10.215.173.1,58506,185.60.217.175,5222,10542,Instagram,com.instagram.android,TCP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:17.132+02:00,2025-08-18T17:59:17.134+02:00
17,10.215.173.1,52540,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,0,0,0,0,2025-08-18T17:59:17.140+02:00,2025-08-18T17:59:17.140+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:17.161+02:00,2025-08-18T17:59:17.161+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:17.164+02:00,2025-08-18T17:59:17.164+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:17.235+02:00,2025-08-18T17:59:17.235+02:00
17,10.215.173.1,56020,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:17.272+02:00,2025-08-18T17:59:17.272+02:00
6,10.215.173.1,34682,185.60.217.175,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:17.386+02:00,2025-08-18T17:59:17.396+02:00
17,10.215.173.1,56020,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:17.449+02:00,2025-08-18T17:59:17.449+02:00
6,10.215.173.1,58506,185.60.217.175,5222,10542,Instagram,com.instagram.android,TCP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:18.147+02:00,2025-08-18T17:59:18.151+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:18.283+02:00,2025-08-18T17:59:18.283+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:18.291+02:00,2025-08-18T17:59:18.291+02:00
6,10.215.173.1,58928,185.60.217.13,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,edge-mqtt.facebook.com,60,40,1,1,2025-08-18T17:59:18.373+02:00,2025-08-18T17:59:18.385+02:00
6,10.215.173.1,34682,185.60.217.175,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:18.406+02:00,2025-08-18T17:59:18.417+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:18.691+02:00,2025-08-18T17:59:18.691+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:18.694+02:00,2025-08-18T17:59:18.694+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:18.813+02:00,2025-08-18T17:59:18.813+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:19.498+02:00,2025-08-18T17:59:19.498+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:19.502+02:00,2025-08-18T17:59:19.502+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:19.578+02:00,2025-08-18T17:59:19.578+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:19.584+02:00,2025-08-18T17:59:19.584+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:20.078+02:00,2025-08-18T17:59:20.078+02:00
17,10.215.173.1,52540,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,0,0,0,0,2025-08-18T17:59:20.135+02:00,2025-08-18T17:59:20.135+02:00
6,10.215.173.1,58506,185.60.217.175,5222,10542,Instagram,com.instagram.android,TCP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:20.163+02:00,2025-08-18T17:59:20.167+02:00
6,10.215.173.1,34682,185.60.217.175,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:20.422+02:00,2025-08-18T17:59:20.428+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.214+02:00,2025-08-18T17:59:21.214+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.217+02:00,2025-08-18T17:59:21.217+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.279+02:00,2025-08-18T17:59:21.279+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.294+02:00,2025-08-18T17:59:21.294+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.303+02:00,2025-08-18T17:59:21.303+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.323+02:00,2025-08-18T17:59:21.323+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.328+02:00,2025-08-18T17:59:21.328+02:00
17,10.215.173.1,56020,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:21.389+02:00,2025-08-18T17:59:21.389+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.405+02:00,2025-08-18T17:59:21.405+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.416+02:00,2025-08-18T17:59:21.416+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.424+02:00,2025-08-18T17:59:21.424+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.428+02:00,2025-08-18T17:59:21.428+02:00
6,10.215.173.1,43104,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:21.433+02:00,2025-08-18T17:59:21.436+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.441+02:00,2025-08-18T17:59:21.441+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.450+02:00,2025-08-18T17:59:21.450+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.458+02:00,2025-08-18T17:59:21.458+02:00
17,10.215.173.1,53304,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.465+02:00,2025-08-18T17:59:21.465+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.860+02:00,2025-08-18T17:59:21.860+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.867+02:00,2025-08-18T17:59:21.867+02:00
17,10.215.173.1,56020,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:21.872+02:00,2025-08-18T17:59:21.872+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.878+02:00,2025-08-18T17:59:21.878+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.881+02:00,2025-08-18T17:59:21.881+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.885+02:00,2025-08-18T17:59:21.885+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.891+02:00,2025-08-18T17:59:21.891+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.897+02:00,2025-08-18T17:59:21.897+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:21.904+02:00,2025-08-18T17:59:21.904+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:22.002+02:00,2025-08-18T17:59:22.002+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:22.012+02:00,2025-08-18T17:59:22.012+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:22.158+02:00,2025-08-18T17:59:22.158+02:00
17,10.215.173.1,51618,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:22.162+02:00,2025-08-18T17:59:22.162+02:00
6,10.215.173.1,43104,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:22.436+02:00,2025-08-18T17:59:22.439+02:00
17,10.215.173.1,50425,8.8.8.8,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,0,0,0,0,2025-08-18T17:59:23.145+02:00,2025-08-18T17:59:23.145+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:23.424+02:00,2025-08-18T17:59:23.424+02:00
17,10.215.173.1,39411,185.60.217.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,graph.instagram.com,0,0,0,0,2025-08-18T17:59:23.427+02:00,2025-08-18T17:59:23.427+02:00
6,10.215.173.1,58506,185.60.217.175,5222,10542,Instagram,com.instagram.android,TCP,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:24.258+02:00,2025-08-18T17:59:24.260+02:00
6,10.215.173.1,43104,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TCP,Nieosiągalny,mtalk.google.com,60,40,1,1,2025-08-18T17:59:24.455+02:00,2025-08-18T17:59:24.458+02:00
6,10.215.173.1,34682,185.60.217.175,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,z-p42-chat-e2ee-ig.facebook.com,60,40,1,1,2025-08-18T17:59:24.516+02:00,2025-08-18T17:59:24.518+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:26.378+02:00,2025-08-18T17:59:26.378+02:00
17,10.215.173.1,41056,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,i-fallback.instagram.com,0,0,0,0,2025-08-18T17:59:26.384+02:00,2025-08-18T17:59:26.384+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:26.474+02:00,2025-08-18T17:59:26.474+02:00
6,10.215.173.1,35980,157.240.210.63,443,10542,Instagram,com.instagram.android,TLS,Nieosiągalny,,60,40,1,1,2025-08-18T17:59:26.576+02:00,2025-08-18T17:59:26.578+02:00
17,10.215.173.1,46207,157.240.210.63,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,,0,0,0,0,2025-08-18T17:59:26.674+02:00,2025-08-18T17:59:26.674+02:00
17,10.215.173.1,56020,185.60.217.3,443,-1,Nieznany,unknown,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:26.770+02:00,2025-08-18T17:59:26.770+02:00
17,10.215.173.1,41157,185.60.217.3,443,10542,Instagram,com.instagram.android,QUIC,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:26.774+02:00,2025-08-18T17:59:26.774+02:00
17,10.215.173.1,9416,10.215.173.2,53,10542,Instagram,com.instagram.android,DNS,Nieosiągalny,gateway.instagram.com,0,0,0,0,2025-08-18T17:59:26.777+02:00,2025-08-18T17:59:26.777+02:00
